"id","ATTRIBUTE"
"64285","B536|H941|H964|Y231|Y231|Y231"
"64354","B536|S416"
"64362","B536|P105|T609"
"647","H646|H898|R894|S197|S960|S996|T029|T148|T569|X891|Y012|Y231|Y678|Y690"
"648","Y012|Y678"
"64825","R699|S416"
"64826","R699"
"64980","R699|R699|T138"
"657",NA
"67098",NA
"673","Q768"
"67318","H964|Y231"
"67907","H964|T603|T603"
"680","H646|S205|S996|T003|T148"
"6823","B476|S416|T138|Y681|Y694"
"688","S237|T029|T138|X891|Y231"
"68995","B536|R107"
"693","Q768|S237|S801|S960|S991|S996|T003|T148|Y282|Y681"
"71317","B527|H877|H996|Q748|R942|T001|T005|T124|T133|T133|T796|T849|T849|X482|X508|Y202|Y237|Y237|Y256|Y280|Y330"
"7199",NA
"7227","B440|R699|S197"
"7228","R699|T261"
"7236","Q768"
"7240","Y011|Y260"
"72920","H941|Y231|Y231"
"74546",NA
"7547","S103|S103|S103|T851|T851|T851|Y011|Y011|Y011|Y234|Y260|Y260|Y260"
"7548","S103|Y011|Y260"
"7552","S103|S103|S103|T851|T851|Y011|Y011|Y234|Y260"
"7557","S103|S103|T851|T851|T851|Y260|Y260"
"7650","S103|Y260"
"7818","H941|S197|Y231|Y330"
"784","R894|S996"
"79008","H898|R894"
"79722","Y231|Y231|Y231"
"79724","Y231|Y231"
"79727","Y231|Y231"
"7995","B440|H941"
"80095","Y231"
"8086",NA
"81458","H963|H963"
"81513","T148|T148"
"81519",NA
"81522",NA
"81523","B458|B527|H718|H964|Q884|R114|R894|R909|S143|S205|S325|S342|S801|S860|S991|S996|T029|T133|T138|T148|T261|T855|Y202|Y230|Y244|Y330|Y666|Y679|Y681"
"81555","B527|Q748|R942|Y330"
"81589","T045|T138|T148|T569"
"81590","T148|T569"
"81613","T138"
"81614","T138|T138"
"81631","S205"
"81635","S143"
"81656","H732"
"81661","B458|H718"
"81662",NA
"81665","Y234"
"81669","T798|T850|X814"
"81671","T800|X814"
"81672","X814|Y234"
"81674","T798|T850|Y234"
"81675","T798|T850|Y234"
"81676","Y234|Y234"
"81728",NA
"81783","H996"
"81789",NA
"81790",NA
"81791","H905|H905"
"81792",NA
"81843","R425|T849"
"81844","R425"
"81848","H713"
"81956",NA
"81969","S991|T569"
"82002","R894|S237|S996|T569"
"82053","T045|T148"
"82693","H898"
"82720","T088"
"82723","B536|H898|T045|T261"
"82729","B536|R699|T045"
"82734","T609|T851|Y011|Y260"
"82735","H996|T799"
"82744","Y011|Y260"
"82755",NA
"82758",NA
"82760",NA
"82764",NA
"82770","Q748|R114"
"82777",NA
"82796","Q884|S205|X891"
"82798",NA
"82805",NA
"82818","B458|B536|T088|X891"
"82819",NA
"82854",NA
"82874","R510|Y646"
"82880","R510|Y646"
"82881","R510|Y646"
"82952","S299|T859|Y234"
"82953","S299|S299|S299|T798|T798|T798|T800|T800|T800|T850|T850|T850|T857|T857|T857|T859|T859|T859|X481|X481|X481|X814|X814|X814|Y234|Y234"
"82954","T800|T859|T859|Y234"
"82957","S299|S299|T798|T800|T859|T859|X481|Y234"
"82962","S299|S299|T798|T800|T859|X481|X814|Y234"
"830","H898|T045"
"83050","R894|S996|T045"
"83096",NA
"837","Y231"
"842","Y231"
"86659","S103|S103|S103|T851|T851|Y011|Y011|Y011|Y234|Y260|Y260|Y260"
"87567",NA
"87600","R107|S205|X891"
"87607","B440|H646|H898|Q768|R699|S205|S205|S237|S744|S991|S996|S996|T138|T569|T849|X891|X891|Y202|Y202|Y231"
"87619","X482|X891"
"87620","B440|H646|S205|S744|S991|S996|Y202|Y202|Y231"
"87628","T029|Y202|Y202"
"87637","B440|B440|B476|H905|H905|H941|H941|H964|P105|P105|R921|T603|T609"
"87638","B476|B536|H905|H964|H964|R699|R699|R921|S051|T603|T603"
"87639","B440|H941|R699|R921|T603|T603"
"87654","H713|S863"
"87670","S863"
"87676","S863"
"87677","S863"
"87678","S863"
"87681","S863"
"87770","H962|Q768"
"87771","Q768"
"87778","T569"
"87797","H713|H713|H732|H732"
"87800","H713|H732|H732"
"87807",NA
"87812","H646|H713"
"87815","R114|Y679"
"87824",NA
"87830",NA
"87833",NA
"87835",NA
"880","B440|B440|B458|B458|B536|B536|H646|H646|Q768|R107|R114|R699|R894|S197|S205|S237|S960|S960|S996|T045|T045|T138|T138|T250|T569|X891|Y012|Y012|Y231|Y231|Y330"
"8821","H646|S197|S197|S197|Y012|Y012|Y012|Y231|Y678|Y678|Y678"
"8844","S296|Y260"
"8850",NA
"8903","T798|T800|T850|T857|T857|Y234"
"8913","Y234"
"8930","H646|S205|S801|T029|T138"
"8938",NA
"8942","H962|Q768|Y239|Y486"
"8966","T148|Y239|Y282"
"8969","Q768|Y282"
"8982",NA
"8997","S996|T148"
"9067","S103|S103|S103|T001|T001|T001|T005|T005|T005|T124|T124|T124|T131|T131|T131|T133|T133|T133|T851|T851|T851|X482|X482|X482|Y011|Y011|Y011|Y234|Y237|Y237|Y237|Y256|Y256|Y256|Y260|Y260|Y260"
"91353",NA
"91361",NA
"91370",NA
"91804","S103|S103"
"92310","S863|S863"
"92339","S863|S863"
"92380","S863|S863"
"92403","S863|S863"
"92578","R107"
"92585","S143"
"92617",NA
"92624",NA
"92625","T029"
"92627","T029"
"92628","T029"
"92629",NA
"92656","Y685"
"92700",NA
"92701",NA
"92772",NA
"92776","X891|Y231"
"92777",NA
"92779","S055|S960|X482|Y202"
"92802","S996|T849"
"92803","S996|T849"
"92804","S996|T849"
"92805","Y330"
"92806","H643|Y239"
"92823","T569"
"92828","H713"
"92829",NA
"92840","Q748|Y282"
"92843",NA
"92852","B476|B536"
"92868",NA
"92869",NA
"92870",NA
"92871",NA
"92890","B536|R699|S051|T609"
"92893","P105|R921|T603|T609|T609|T609"
"92894","B476|R699|S051|T603"
"92895","B536|H905|H905|R699|S416|T603|T609"
"92896","B536|H905|H941|R921|S051"
"92900","R699|R921"
"92902","B458|B476|H941|P105|S051"
"92904","B458|S416|T796"
"92910","B458|B536|R921"
"92921","H964"
"92933","S197|T148|T148|Y678|Y678"
"93063",NA
"93199",NA
"95218","H713|H732|R510|R894|S342|T250|Y239"
"95219","H713|H963|R425|S243|S296|S860|T150|Y694"
"95222","H643|T150"
"95223","H963|R425|S243|Y673|Y694"
"95225",NA
"95361","B440|R107|T603"
"95465","H646|H905|H964|T250"
"95466",NA
"95476","Y231|Y231|Y231"
"95477","Y231|Y231|Y231"
"95488","Y231|Y231|Y231"
"95492","Y231|Y231|Y231"
"95497","H905|Y231|Y231|Y231"
"95509","Y231|Y231|Y231"
"95517","H964|Y231|Y231|Y231"
"95524","Y231|Y231|Y231"
"96650","H643|H996|S205|T569|Y679|Y690"
"96654","B458|H898|S055|T045|T569"
"96657","T148|T403"
"96689","S673"
"96705","H646|S960|T029"
"96706",NA
"96708","B440|B458|B536|H646|H898|H898|H941|H941|Q768|S960|S991|S996|T029|T138|T569|T799|Y678"
"96714","B440|H964|Y012"
"96717","H905|S960"
"96733","H646|Q768|R894|R894|S996|T029|T138|Y012|Y012"
"96780","H898|S996"
"96792",NA
"96834",NA
"96836",NA
"96841",NA
"96917",NA
"972",NA
"9743","H941|H964|Q768|R425|S673"
"978","B458|H646|H898|S197|S197|S205|S237|S996|T029|T045|T569|Y012|Y231|Y231|Y678"
"98031",NA
"98032","S673|Y681"
"98033","S143|S673"
"98039","S143|S143"
"98047","T798|T798|T850|T850|T857|T857|T857|T859|T859|Y234"
"98051",NA
"98052","S205"
"98053",NA
"98057","H962|Y239|Y681"
"98068","S243|Y486"
"98075","Y239|Y486"
"98079",NA
"98080",NA
"98083","S205"
"98085","S205"
"98096","B527|S673|T403|Y202"
"98099","Q768|T261"
"98101","T029|T138"
"9811",NA
"98116","T569"
"98117","Y012"
"9812",NA
"98132","Q748|Y237"
"98137","X482|Y256"
"98142",NA
"98147","H962|S673|Y282"
"98154","Y011|Y234|Y260"
"98202",NA
"98212","B536|H905|H941|R921|S416|T603"
"98213","S416|S991"
"98244",NA
"98259",NA
"98287",NA
"9875",NA
"99029","T850"
"99031",NA
"99050","S299|S299|Y234"
"99068","R699|S416|Y011|Y011|Y012|Y234"
"99069",NA
"99074",NA
"99144","H646|R114|R894|S197|S197|T003|T138|Y012|Y012|Y486|Y678|Y681"
"99216",NA
"99229",NA
"99255",NA
"99455","T045|Y012|Y486|Y678|Y678"
"99561",NA
"99599",NA
"99600",NA
"99652",NA
"99655",NA
"9966","Q768"
"9969",NA
"9970","B536|H646|H898|H905|H941|H964|R894|R921|S991|S996|T045|T799|Y281|Y330"
"99702",NA
"9978","B536|H941"
"99834",NA
"99835",NA
"9987",NA
